b1278	7	8	7	7	5	7	3	2	4	11	6	5	5	1	1	0	8	2	3	0	2	1	9	2	2	0	4	1	6	2	7	4	1	2	1	2	3	1	12	3	3	3	3	6	2	4	6	3	4	2	1	1	10	5	1	5	6	0	1	0	0	765
b1279	4	0	0	9	4	4	1	1	0	7	3	1	2	0	0	0	2	2	1	2	1	1	3	3	1	0	0	1	0	1	2	3	0	2	2	2	0	0	3	1	1	0	1	2	2	1	0	2	0	1	2	1	4	2	1	2	1	0	1	0	0	309
b1280	5	20	5	12	4	10	7	4	3	20	14	14	0	1	2	0	14	5	3	6	17	8	4	7	4	2	2	0	0	3	10	17	1	2	1	3	6	5	22	8	2	12	1	3	6	7	3	5	6	2	7	8	8	4	2	5	4	0	1	0	0	1170
b1281	11	5	9	8	3	4	6	0	0	10	7	7	0	1	0	0	7	2	3	2	11	7	8	3	3	0	2	1	4	5	3	10	6	1	2	2	2	2	6	3	2	2	3	7	7	6	0	3	2	2	3	0	4	4	0	7	4	0	0	1	0	738
b1282	0	2	3	3	2	0	2	2	1	4	6	1	0	0	0	0	10	4	0	1	8	1	0	0	0	3	2	1	0	0	0	3	0	1	2	0	2	1	5	1	0	3	1	1	4	6	4	1	0	0	0	1	4	1	0	3	2	0	1	0	0	327
b1283	2	1	7	2	2	2	0	0	0	3	0	1	0	1	0	0	4	0	0	2	1	1	1	0	1	0	0	0	0	0	0	1	3	0	0	0	2	1	0	0	1	3	1	2	8	3	1	1	0	1	0	0	2	1	0	2	2	0	1	0	0	219
b1284	2	7	3	4	0	3	2	7	2	9	4	6	2	1	0	0	11	2	6	2	9	5	6	2	1	2	3	1	0	1	5	8	1	2	1	4	4	10	11	5	6	8	2	2	6	7	2	0	5	2	2	3	9	7	2	9	7	0	1	0	0	750
b4596	1	2	3	1	1	1	2	2	0	0	1	2	0	0	0	0	1	1	1	0	4	1	1	0	0	0	0	0	1	2	0	2	3	0	0	0	0	0	4	2	0	0	0	1	0	1	0	0	1	1	0	1	3	3	1	2	0	0	1	0	0	174
b1285	12	12	21	10	12	16	6	10	3	26	15	16	7	10	0	3	18	6	18	12	24	13	25	5	6	2	5	3	5	6	14	18	9	8	10	3	6	14	33	11	0	20	9	4	8	11	6	10	8	8	8	7	23	13	4	14	11	0	1	0	0	1986
b4672	1	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	0	0	5	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	105
b1286	9	24	16	21	3	4	5	10	2	35	23	25	1	1	0	0	27	5	6	12	24	26	14	15	1	6	9	1	7	14	9	12	3	4	2	1	4	7	46	6	10	13	3	6	14	21	0	2	8	8	6	5	23	17	0	14	14	0	1	0	0	1935
b1287	8	10	5	10	7	6	11	7	2	14	4	10	4	4	0	1	8	3	9	5	7	9	7	4	5	3	9	5	0	4	10	12	3	3	10	4	4	11	18	6	3	10	6	8	3	7	0	4	5	5	9	2	9	8	5	6	4	0	1	0	0	1128
b1288	10	11	8	7	0	1	3	2	1	15	4	8	0	0	0	0	11	1	1	9	6	8	4	8	0	4	1	0	0	6	1	4	7	8	0	0	0	5	14	1	2	7	0	0	18	5	1	1	1	4	2	5	6	10	0	12	1	0	1	0	0	789
b1289	1	1	1	2	2	1	2	3	0	5	5	5	3	1	1	1	3	1	5	2	8	0	3	2	1	2	0	2	1	0	1	4	1	1	2	2	1	3	2	6	2	1	0	1	1	1	0	2	2	0	2	1	4	0	1	2	1	0	0	1	0	354
b1290	1	3	4	8	3	7	1	2	2	20	12	8	1	2	0	0	10	1	4	1	10	3	6	2	0	0	2	3	3	4	3	13	0	2	1	8	3	4	11	6	0	8	1	6	4	9	3	1	7	2	4	2	15	3	2	3	3	0	1	0	0	807
b1291	3	5	3	11	4	7	5	5	0	16	14	11	1	2	0	0	14	2	5	9	9	6	5	3	5	3	2	2	8	8	8	8	0	3	2	2	5	4	14	6	2	11	2	5	8	7	0	4	7	2	5	1	13	7	2	4	1	0	0	1	0	993
b1292	5	10	8	15	4	6	3	10	0	23	7	6	0	0	0	0	2	1	1	3	8	5	9	3	2	1	4	1	3	7	3	1	2	1	3	5	2	6	7	2	2	7	1	4	4	16	4	5	2	2	4	6	11	8	0	6	5	0	1	0	0	891
b1293	1	12	2	12	10	12	2	3	1	19	3	11	1	1	0	0	4	2	1	9	7	2	9	10	2	1	3	3	2	8	2	6	1	3	6	3	0	6	8	1	3	9	1	5	8	7	1	4	5	2	4	2	18	15	1	9	3	0	0	0	1	966
b1294	9	21	6	19	10	13	5	7	3	25	13	18	3	3	0	0	19	3	7	17	19	17	14	9	0	4	3	8	3	20	8	22	5	6	1	12	6	12	17	7	4	13	1	6	9	7	2	7	8	3	15	4	14	4	0	4	11	0	0	1	0	1644
b1295	3	3	3	2	1	2	0	1	1	2	1	2	0	0	0	0	1	0	4	2	4	0	2	1	0	1	1	1	0	2	2	1	0	0	0	0	0	1	7	7	0	2	1	0	1	0	0	1	1	2	1	2	3	3	0	0	1	0	1	0	0	246
b1296	7	12	4	19	6	8	2	10	0	34	4	7	1	2	1	0	12	4	8	9	9	4	18	18	1	1	1	2	2	18	3	6	1	5	7	10	1	7	5	5	2	13	2	11	11	14	4	3	3	6	12	4	15	13	0	8	14	0	1	0	0	1386
b1297	3	15	7	13	7	6	5	7	1	27	7	19	0	2	0	1	6	7	10	17	22	7	11	7	3	5	4	3	3	16	4	19	2	2	2	7	1	5	25	18	3	6	3	3	10	14	4	4	8	6	11	4	10	7	0	11	6	0	1	0	0	1419
b1298	3	4	4	10	5	7	6	3	3	10	3	3	1	3	0	3	2	4	6	6	6	1	3	2	2	3	6	4	2	8	5	8	2	0	1	4	2	6	19	5	1	3	0	0	7	7	2	3	9	3	3	2	4	8	3	7	3	0	0	1	0	765
b1299	1	5	1	3	1	1	1	3	0	10	2	3	1	0	1	0	3	4	5	2	4	2	3	2	0	1	2	1	1	5	4	9	0	2	3	3	8	2	10	5	3	3	1	8	8	3	2	4	3	3	2	2	8	6	2	2	4	0	1	0	0	558
b1300	5	26	9	27	7	7	4	8	2	26	10	14	1	1	0	0	21	2	5	15	15	14	9	8	0	4	0	2	1	17	3	14	3	4	4	2	5	14	25	5	4	16	1	4	8	24	3	5	8	4	3	5	13	12	1	2	8	0	0	1	0	1488
b1301	0	21	2	14	1	2	7	6	2	27	11	19	1	1	0	0	13	2	7	10	11	15	5	7	3	4	0	2	2	11	0	12	1	3	2	3	2	10	18	6	2	15	1	7	6	29	2	6	6	3	10	16	7	12	0	6	2	0	1	0	0	1281
b1302	6	16	5	34	2	3	4	6	0	19	5	11	0	0	0	0	13	4	4	13	14	6	7	12	2	2	4	1	1	16	7	14	1	1	5	4	0	8	12	9	1	14	1	5	8	22	3	6	4	7	6	6	18	8	0	6	3	0	1	0	0	1266
b1303	5	6	4	10	6	10	5	8	1	19	8	11	1	3	2	0	10	3	8	4	9	7	12	2	1	2	2	1	5	10	7	10	0	4	2	2	1	5	21	9	2	5	2	4	6	7	1	6	4	3	6	3	7	6	1	4	1	0	0	0	1	978
b1304	3	6	10	9	4	3	0	0	0	20	11	7	0	0	1	0	15	4	2	4	10	6	3	3	0	0	0	0	1	0	6	11	3	1	0	5	1	4	21	7	2	1	2	2	2	2	0	0	2	1	0	0	6	4	0	3	0	0	1	0	0	669
b1305	2	0	2	3	4	1	1	0	1	5	2	3	1	1	0	1	1	0	1	1	3	0	3	0	0	0	0	0	0	3	2	3	2	0	0	1	2	2	5	1	0	1	0	0	1	0	0	0	2	0	0	1	4	1	0	1	0	0	1	0	0	225
b1306	1	3	1	4	3	2	1	1	1	9	8	2	0	0	0	0	3	0	2	2	4	2	4	4	0	1	1	0	2	2	1	3	0	2	1	1	1	3	5	2	2	1	0	2	2	3	0	1	0	0	2	1	5	2	0	1	4	0	0	1	0	360
b1307	4	1	3	4	2	1	2	0	0	7	1	3	1	1	0	1	5	3	2	0	0	0	0	1	0	0	1	0	0	3	2	2	0	0	1	0	1	0	1	0	1	1	0	0	2	3	0	1	0	0	2	0	0	0	1	1	0	0	0	1	0	222
b1308	2	6	3	0	1	0	2	0	0	5	1	2	0	0	0	0	8	2	2	2	2	2	2	1	0	1	0	2	1	2	2	4	0	0	2	0	0	1	2	6	0	3	0	0	2	2	2	2	0	3	3	0	2	4	0	6	1	0	1	0	0	315
b1309	4	8	6	16	20	9	7	5	3	18	12	8	3	3	1	2	22	0	17	15	28	7	21	4	3	4	3	4	8	10	10	15	2	2	4	6	14	10	20	12	4	12	10	6	12	7	4	2	22	4	11	8	25	6	6	9	8	0	1	0	0	1680
b1310	3	14	10	13	2	3	6	1	2	18	4	5	0	0	0	0	28	3	7	16	10	12	10	2	1	1	3	1	4	9	5	13	5	5	6	4	2	7	23	9	6	18	3	5	13	12	0	3	3	1	4	6	13	13	0	9	8	0	1	0	0	1293
b1311	2	6	3	15	4	2	3	11	0	24	5	5	0	2	0	2	7	1	6	9	8	1	11	12	0	0	0	5	0	7	1	2	0	4	2	7	2	4	2	4	0	8	1	6	3	9	1	2	2	0	6	8	8	12	0	3	6	0	1	0	0	882
b1312	1	5	2	15	1	4	5	5	0	20	3	5	0	2	0	0	5	3	2	6	3	5	13	12	0	2	1	2	2	7	2	2	2	5	3	3	4	4	3	4	2	10	2	6	4	8	1	3	2	0	3	9	9	14	1	1	3	0	1	0	0	843
b1313	6	15	5	11	3	0	3	4	0	8	5	14	0	1	0	0	10	6	5	11	12	10	10	7	2	6	1	1	0	16	4	7	2	3	0	1	0	11	15	5	2	6	1	4	6	22	2	2	3	2	7	5	11	12	0	5	7	0	1	0	0	1053
b1314	1	6	1	13	4	2	2	4	0	13	9	9	0	1	0	0	9	1	3	10	12	7	6	5	0	2	1	0	0	8	0	11	0	1	0	2	1	2	15	5	0	10	1	0	5	14	2	1	6	2	7	4	6	12	0	2	4	0	1	0	0	789
b1315	4	8	10	15	2	3	1	2	0	22	5	8	0	3	0	0	8	5	4	9	11	7	13	0	3	6	2	3	2	6	7	12	1	3	2	3	1	9	18	3	1	9	2	7	8	15	1	3	10	2	2	9	5	8	4	5	6	0	0	1	0	1056
b1316	9	23	13	35	12	9	14	6	3	31	12	23	4	4	1	2	14	5	13	13	25	17	13	13	7	4	4	4	5	11	18	34	3	1	9	8	9	17	34	16	6	20	4	12	12	23	2	14	20	8	13	10	22	14	3	13	4	0	0	1	0	2268
b1317	4	6	4	13	4	3	1	4	3	14	1	7	0	2	0	1	6	0	2	6	8	3	4	5	2	1	1	1	0	6	6	9	3	3	3	5	0	3	5	6	0	5	0	3	2	9	0	7	2	2	2	0	10	7	0	2	3	0	0	0	1	660
b1319	2	8	3	7	4	3	1	3	0	11	6	7	1	0	1	1	7	1	7	14	18	9	8	10	2	1	1	1	1	6	2	7	0	2	1	4	3	2	15	8	2	5	1	8	12	9	3	4	3	4	16	6	4	2	1	3	4	0	0	1	0	906
b1320	4	11	10	9	14	3	1	2	0	9	3	5	0	2	0	1	15	4	11	1	14	3	7	3	0	3	3	0	3	10	9	9	5	3	6	5	2	8	15	5	5	9	0	7	8	7	1	1	8	1	9	0	22	3	1	10	2	0	1	0	0	999
b1321	4	9	7	22	6	8	5	7	5	31	11	15	4	3	1	0	11	8	14	3	20	12	16	8	1	3	5	5	5	12	7	19	0	2	2	5	4	7	12	7	2	11	1	5	6	12	6	9	5	7	9	2	11	6	1	7	5	0	0	1	0	1398
b1322	8	11	7	17	6	9	3	4	0	19	11	15	2	2	0	1	12	1	7	1	9	10	7	3	1	2	3	1	2	7	7	17	2	0	2	3	0	9	18	4	0	4	2	8	7	8	4	9	5	1	4	1	9	7	0	2	7	0	1	0	0	1062
b1323	5	14	5	19	8	11	5	9	4	31	16	11	3	5	2	0	13	7	13	9	19	11	11	8	4	2	5	3	2	15	8	17	2	1	3	4	5	11	25	14	4	7	3	8	13	10	2	5	10	1	10	3	14	4	3	6	14	0	1	0	0	1542
b1324	5	5	8	4	0	0	0	3	0	12	4	1	0	0	0	0	6	1	3	7	6	4	4	6	1	2	0	0	1	5	3	6	3	2	2	0	1	2	5	2	4	7	1	0	7	3	0	0	1	0	0	2	5	5	0	7	2	0	1	0	0	507
b1325	4	9	10	20	4	9	7	3	2	17	7	4	1	3	2	0	7	4	6	1	14	2	2	4	4	3	3	3	0	11	6	9	1	1	1	2	8	3	15	9	3	6	4	8	4	8	2	5	5	0	3	0	9	5	1	7	3	0	0	0	1	966
b1326	5	8	6	6	6	8	1	2	0	10	2	10	0	2	2	0	3	1	3	7	7	3	6	2	4	3	10	3	2	5	1	4	3	4	2	2	2	5	17	1	1	6	3	3	6	8	2	1	5	4	3	1	4	3	1	1	5	0	0	1	0	729
b1327	6	11	11	8	3	2	3	0	0	8	5	5	2	0	1	0	9	3	9	7	10	6	3	4	1	0	2	0	8	5	2	11	6	1	3	1	4	9	15	4	6	8	3	3	9	6	5	2	2	3	13	9	16	5	1	4	4	0	1	0	0	921
b1328	7	3	12	4	7	9	5	1	1	12	12	8	5	2	1	1	8	2	3	1	18	2	4	4	0	0	3	2	8	1	1	7	3	2	6	3	1	5	11	5	4	3	5	5	7	5	3	4	7	2	8	1	10	4	11	12	4	0	0	0	1	900
b1329	7	10	17	17	6	9	6	3	0	23	6	9	1	1	0	0	29	10	20	15	22	4	13	5	2	0	4	5	7	18	11	16	2	3	5	7	4	7	19	8	8	13	5	15	6	10	5	7	6	2	17	4	18	8	1	12	8	0	0	1	0	1614
b1330	7	3	4	7	4	5	5	2	1	15	8	5	3	1	2	0	13	2	10	7	7	7	16	8	1	2	1	1	3	5	3	9	2	2	3	4	4	6	10	2	0	13	3	6	12	8	3	1	2	2	9	2	28	15	2	9	3	0	1	0	0	1032
b1331	2	19	2	5	2	6	1	1	1	21	3	12	2	4	5	1	8	11	6	9	9	5	7	9	0	1	1	3	4	4	10	12	1	3	1	1	4	7	7	16	1	14	1	2	3	10	1	3	8	7	1	6	5	13	1	0	7	0	1	0	0	1017
b1332	0	0	1	6	0	4	1	1	0	4	0	1	0	0	0	0	3	2	1	0	0	0	4	2	0	0	0	0	0	2	0	3	1	0	3	2	0	1	2	2	2	1	1	1	1	4	1	1	0	0	3	1	7	2	1	4	1	0	1	0	0	258
b1333	5	6	6	9	3	5	1	6	1	15	6	3	1	3	0	0	13	1	6	7	7	12	3	4	0	2	4	2	5	9	5	12	0	1	2	0	1	4	21	5	0	5	2	7	3	9	3	2	9	5	9	1	15	8	0	9	5	0	1	0	0	951
b1334	4	6	3	3	1	2	6	1	0	17	9	5	1	2	0	0	9	5	4	5	8	5	3	8	2	3	2	0	0	5	3	12	1	4	0	3	1	7	11	5	3	4	1	6	10	11	1	0	5	1	3	2	5	17	1	1	1	0	0	1	0	753
b1335	2	4	2	4	3	3	5	0	1	8	3	7	2	2	1	0	4	1	3	2	2	2	3	0	0	3	2	3	4	0	3	4	1	0	0	1	0	4	9	5	2	3	1	4	5	8	3	3	4	0	5	2	6	4	0	4	2	0	1	0	0	516
b1336	8	12	9	20	14	11	9	7	3	28	4	6	1	1	1	1	11	2	5	9	7	4	29	7	0	2	3	6	12	14	7	4	4	9	4	8	7	8	6	4	1	7	3	6	19	11	4	6	4	5	8	4	23	17	6	10	13	0	1	0	0	1527
b1337	7	26	16	14	3	5	5	5	4	15	5	11	1	2	0	0	13	2	13	11	14	6	13	8	4	5	6	4	3	8	15	11	2	6	4	5	4	4	26	4	3	17	7	11	13	13	5	6	11	5	11	1	9	12	1	7	8	0	1	0	0	1446
b1338	8	19	18	21	3	6	5	4	3	11	8	10	2	2	1	0	7	0	8	4	14	7	12	8	2	1	6	3	2	3	13	13	3	4	2	4	5	5	19	7	7	13	3	3	19	13	6	5	10	9	5	2	8	4	0	11	12	0	0	1	0	1311
b1339	4	8	4	7	6	8	2	2	2	12	6	8	3	3	0	0	10	1	4	0	8	2	10	4	1	4	1	2	4	7	12	17	2	1	2	3	10	7	15	5	2	3	2	5	3	6	5	6	3	5	6	4	13	6	1	2	3	0	1	0	0	909
b1340	2	3	2	8	0	3	4	2	3	10	7	7	0	3	0	0	7	3	3	4	9	5	5	2	1	2	0	0	2	6	6	8	0	0	0	2	4	3	5	3	0	5	0	3	3	2	1	4	6	2	3	1	4	3	0	1	4	0	0	1	0	564
b1341	7	7	6	11	9	11	2	13	2	15	5	11	4	4	1	0	17	2	9	7	16	6	12	3	2	3	3	3	5	5	8	10	2	3	2	6	5	6	21	7	5	11	3	5	9	5	7	2	13	6	11	2	14	11	1	5	6	0	1	0	0	1233
b1342	5	6	4	8	7	6	9	3	0	17	13	8	2	3	1	0	5	1	6	3	22	7	7	2	4	2	1	5	1	7	8	5	0	1	1	3	4	6	12	3	1	7	5	3	6	11	4	6	4	3	5	0	11	5	2	7	5	0	1	0	0	984
b1343	13	11	13	19	10	17	7	2	1	21	12	7	2	5	0	0	20	1	9	4	24	5	11	2	3	6	6	2	4	10	13	15	4	3	3	4	3	7	11	6	1	9	4	13	11	11	6	5	8	2	3	0	13	11	1	5	6	0	1	0	0	1374
b1344	3	3	2	7	3	5	3	2	1	18	11	6	1	1	0	0	14	7	9	8	14	5	3	8	1	7	2	1	5	8	11	7	2	1	2	2	0	4	15	10	2	5	1	4	9	8	0	4	3	3	4	5	11	10	0	8	0	0	1	0	0	936
b1345	3	7	9	6	11	5	5	3	1	14	6	5	4	5	12	2	26	6	10	12	9	2	11	5	5	1	3	3	4	4	5	8	2	3	4	4	4	6	18	9	3	6	15	7	6	2	12	6	10	1	7	9	10	6	12	4	3	0	0	0	1	1236
b1346	0	1	2	0	1	0	1	0	0	2	0	2	2	0	1	0	3	2	2	2	0	2	2	2	1	0	1	0	2	0	2	2	1	0	1	0	0	1	3	2	1	0	0	0	2	2	0	2	0	1	1	3	2	3	1	1	0	0	0	1	0	216
b1347	0	1	2	0	0	1	1	1	1	1	0	0	0	0	3	0	10	1	3	1	0	0	1	0	0	2	1	0	0	0	0	2	1	2	4	1	0	0	5	2	3	1	1	1	2	2	0	0	0	0	3	0	3	0	1	1	0	0	1	0	0	210
b1348	0	1	1	1	0	0	0	1	0	0	0	0	3	0	2	0	4	1	5	1	0	1	1	0	4	1	0	0	3	0	0	0	0	1	2	0	1	0	4	0	1	2	0	1	4	0	5	0	1	0	3	1	1	0	0	2	0	0	1	0	0	195
b1349	6	6	11	2	4	1	3	2	1	10	9	7	0	0	1	0	12	6	4	7	8	4	6	2	2	0	2	1	7	4	4	8	2	1	6	0	5	6	15	6	5	3	2	3	8	3	5	2	2	3	4	1	8	9	1	6	4	0	1	0	0	810
b1350	28	16	21	10	4	4	5	11	4	33	9	17	4	7	0	0	37	8	22	17	33	30	13	13	4	10	12	8	12	23	10	22	7	7	13	2	6	14	69	15	19	13	15	10	15	17	17	5	7	17	16	11	22	17	3	22	8	0	1	0	0	2601
b1351	0	2	3	0	1	0	1	0	1	4	0	1	0	0	0	0	9	2	4	1	4	1	1	1	0	1	0	1	2	0	0	0	0	0	1	0	0	0	8	1	4	3	2	0	3	2	2	0	1	1	1	1	5	3	0	3	1	0	0	1	0	276
b4526	3	1	1	0	1	0	3	0	0	0	0	0	0	0	2	0	8	1	0	0	0	3	0	1	2	2	0	0	0	1	0	1	0	0	1	0	1	1	7	0	1	0	0	0	0	0	0	1	1	3	1	1	2	0	1	1	0	0	1	0	0	171
b1352	0	1	2	1	1	0	1	1	1	1	3	1	1	1	0	0	4	2	1	2	3	1	0	3	1	0	2	0	1	0	0	1	0	0	1	1	0	0	2	1	3	1	3	0	2	2	1	0	2	1	3	0	6	0	1	1	1	0	0	1	0	222
b1353	3	2	3	0	4	5	5	5	1	1	4	0	2	1	3	1	8	3	3	4	3	0	10	5	1	1	2	0	3	2	3	2	4	2	2	0	2	2	5	4	5	1	1	1	1	1	1	0	4	0	5	1	7	5	2	2	3	0	0	0	1	489
b4527	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	4	1	0	3	1	1	1	2	0	1	0	1	0	0	1	1	0	1	0	0	0	2	2	1	2	2	2	2	1	2	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	156
b1355	3	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	3	2	1	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	2	2	0	1	0	0	0	1	0	0	0	1	0	1	2	0	1	1	1	1	0	0	1	0	135
b1356	3	3	4	4	4	0	6	0	0	2	1	2	1	1	1	0	13	3	2	5	7	3	2	2	0	0	0	2	6	0	2	2	5	1	3	1	3	1	8	3	2	2	3	0	3	2	3	1	1	2	3	2	4	2	6	4	3	0	1	0	0	477
b1357	3	1	4	0	2	1	2	0	1	1	4	0	1	0	2	1	4	2	3	2	2	2	1	1	4	1	3	0	2	0	5	1	0	1	6	2	1	1	3	3	0	1	1	0	3	0	0	2	1	0	2	0	2	1	0	2	1	0	0	1	0	297
b1358	0	4	8	5	2	3	1	1	1	7	3	3	1	1	1	0	6	3	3	1	5	2	1	2	0	1	0	1	2	1	2	6	2	1	1	0	1	1	9	2	1	1	0	3	2	5	0	2	4	3	2	1	5	6	0	3	2	0	1	0	0	423
b1359	4	5	12	4	5	7	3	1	3	9	2	2	7	4	4	3	14	4	6	7	13	2	7	4	0	1	4	4	4	5	5	9	2	1	5	2	1	3	10	12	3	3	7	2	5	4	2	4	4	2	1	6	8	2	3	8	5	0	1	0	0	858
b1360	3	4	1	9	1	5	3	1	0	12	5	9	2	4	1	0	10	3	8	8	8	2	4	2	2	2	1	0	3	2	1	14	1	2	2	3	2	4	9	9	0	5	6	2	2	7	2	7	1	4	2	2	8	5	0	5	2	0	1	0	0	747
b4528	0	0	0	1	0	1	0	1	0	3	0	0	1	0	0	0	1	3	0	2	0	2	0	0	0	3	2	3	2	4	0	4	1	1	2	0	1	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	2	0	1	0	4	0	1	0	0	186
b1363	10	3	11	3	16	14	17	4	1	11	4	3	1	3	4	2	9	5	11	2	12	4	31	15	7	3	5	3	4	1	2	5	9	4	13	4	9	5	6	3	12	2	10	7	18	2	13	9	7	3	16	1	26	3	17	18	2	0	1	0	0	1458
b1365	1	1	1	3	2	1	0	1	0	4	1	1	1	0	0	1	2	4	1	1	2	1	0	1	0	0	0	0	1	3	3	3	2	0	1	0	2	1	5	3	2	0	0	2	2	3	0	0	0	3	2	0	5	0	1	3	2	0	1	0	0	264
b1370	1	21	2	4	2	3	1	4	0	22	6	10	3	3	2	1	8	12	8	8	10	4	6	8	0	1	0	4	2	6	9	14	2	3	1	0	2	7	5	17	2	16	0	1	3	10	2	1	6	6	2	5	5	11	1	0	5	0	1	0	0	981
b1372	44	51	70	57	5	6	7	3	2	23	16	5	3	6	8	5	36	20	21	33	35	14	18	7	1	5	7	2	8	12	8	19	24	21	44	20	24	23	32	18	9	30	28	39	33	27	15	11	12	9	21	11	19	9	5	24	7	0	1	0	0	3363
b1373	4	3	10	3	3	2	1	2	0	9	1	0	0	5	1	0	5	3	3	7	10	1	3	4	0	0	1	0	4	8	1	4	1	1	2	3	4	0	16	5	2	3	3	4	5	3	1	1	4	0	4	0	9	2	1	5	0	0	0	0	1	576
b1374	3	4	8	0	4	3	5	0	0	5	2	5	4	5	3	1	11	1	3	1	4	3	5	2	3	1	5	0	1	0	6	5	1	1	4	1	5	1	14	1	1	7	5	1	8	3	1	2	2	1	0	1	8	5	5	0	1	0	1	0	0	591
b1375	1	0	1	2	3	1	3	0	2	1	0	0	0	0	3	0	7	2	3	3	3	2	0	1	0	0	3	0	0	0	2	2	0	0	3	0	0	0	4	0	0	2	3	0	1	0	2	1	0	0	0	1	2	2	2	1	0	0	1	0	0	234
b1376	3	3	6	3	3	1	1	1	0	9	1	3	1	0	2	0	6	3	0	2	6	3	1	1	0	1	2	3	1	2	2	0	1	5	2	2	0	1	7	6	2	2	0	2	2	1	0	0	5	2	3	1	7	6	1	4	2	0	0	1	0	435
b1377	8	8	16	10	4	1	2	2	1	17	8	2	1	0	0	0	17	0	15	18	23	14	11	8	0	0	2	0	0	3	4	10	9	2	4	0	1	5	12	0	9	12	2	1	20	18	3	2	4	1	14	13	6	3	0	8	4	0	1	0	0	1134
b1378	26	39	27	41	9	17	9	18	5	59	25	30	2	4	1	0	45	3	18	28	44	18	24	15	10	9	7	7	13	40	16	40	10	16	11	14	7	13	64	12	7	23	10	23	30	38	4	6	17	10	23	14	33	23	0	25	15	0	1	0	0	3525
b4529	1	5	4	7	3	2	2	0	0	1	1	1	1	0	0	0	2	0	1	1	1	0	1	0	6	0	1	1	1	0	1	3	1	1	1	3	4	3	3	0	1	0	0	1	3	3	1	3	0	1	1	0	1	1	0	2	0	0	1	0	0	267
b1379	2	2	3	6	3	0	1	1	2	10	1	2	0	0	0	0	8	3	5	5	4	1	4	0	2	1	0	1	2	2	1	5	1	1	0	0	1	7	9	0	1	5	2	2	5	2	1	1	2	0	1	0	3	1	0	2	0	0	1	0	0	423
b1380	4	10	8	8	1	3	1	2	1	30	6	8	0	0	0	0	16	3	6	12	9	9	9	9	2	4	0	0	4	5	2	9	6	2	1	1	3	3	19	6	3	9	3	4	12	9	0	2	1	6	9	2	7	7	0	7	4	0	1	0	0	990
b1381	10	17	13	25	25	19	10	17	2	54	16	16	5	3	1	0	32	5	23	18	37	18	18	8	4	0	11	9	9	25	21	29	6	4	9	3	12	18	25	10	8	16	8	17	26	22	16	16	12	1	9	3	21	12	0	11	16	0	0	1	0	2640
b1382	2	0	2	1	1	1	2	0	0	3	1	1	0	0	0	0	3	2	1	1	2	1	1	1	1	0	2	0	0	1	0	0	1	0	1	0	0	1	4	3	2	0	0	2	0	1	0	0	1	0	0	0	3	5	0	2	2	0	0	1	0	186
b1383	2	5	2	4	2	1	3	2	0	5	1	0	1	2	1	0	8	3	4	1	4	1	3	0	1	0	0	0	0	1	5	1	0	0	0	1	1	2	5	1	2	0	3	1	3	0	0	5	0	0	2	2	1	1	1	2	0	0	1	0	0	327
b1384	3	6	7	4	6	4	6	3	2	11	10	11	2	1	1	0	8	2	7	2	11	6	14	1	3	2	2	4	2	3	9	15	5	2	4	1	6	3	10	10	2	5	3	6	4	6	5	2	7	0	3	4	6	3	4	3	1	0	1	0	0	906
b1385	11	15	13	18	12	9	1	3	1	21	14	5	3	3	1	0	11	5	5	10	16	8	13	2	5	3	6	6	5	10	13	12	3	2	8	7	6	5	16	13	5	10	1	16	12	12	9	11	4	4	9	0	17	5	0	8	6	0	1	0	0	1500
b1386	7	24	10	21	4	4	6	9	4	22	10	15	0	3	0	0	40	10	14	25	33	25	16	10	0	0	10	5	10	23	12	16	8	6	1	1	8	5	27	12	12	23	5	11	26	25	2	4	11	9	14	13	25	19	0	15	10	0	0	1	0	2274
b1387	25	21	18	24	11	9	8	5	1	31	13	10	6	6	0	1	21	6	5	7	24	6	15	11	4	6	4	7	11	13	10	25	6	4	5	2	10	10	30	13	5	14	7	14	25	21	7	8	15	3	5	4	21	12	1	8	13	0	1	0	0	2046
b1388	4	16	7	5	2	6	0	6	0	7	7	7	1	4	3	1	11	3	3	9	8	9	7	4	1	4	2	1	6	3	7	14	1	3	0	1	3	4	17	7	3	7	3	1	10	5	2	3	5	3	6	3	6	11	1	5	2	0	1	0	0	930
b1389	3	3	1	1	3	0	0	0	0	1	4	3	0	1	0	0	1	2	2	0	4	0	3	1	1	0	1	0	1	3	1	1	0	0	2	1	3	2	8	2	0	2	0	1	1	4	1	0	3	2	1	4	3	1	0	4	1	0	0	1	0	288
b1390	2	10	10	8	7	7	1	5	0	14	6	8	2	1	0	0	4	2	3	8	10	4	5	5	0	2	0	2	2	3	5	11	1	1	1	1	2	2	16	5	3	7	1	1	7	7	3	2	2	3	5	1	7	4	0	3	1	0	1	0	0	747
